name,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,Outdegree,NeighborhoodConnectivity
890,17.37968288,0.162271229,0.003267974,8,10,19.16666667
955,0,0,0,25,0,14.88
3876,1.888230873,0.156184467,0,2,10,7.75
3877,0,0,0.05,5,0,12.4
3878,0.91033766,0.131655804,0,2,5,13.42857143
3879,0,0,0,2,0,14.5
1046,0,0,0.011111111,10,0,19.9
2493,3.36084371,0.133112645,0.002164502,12,10,9.954545455
3880,0.793686349,0.146177871,0,1,10,8
3881,0,0,0,2,0,12
3882,0,0,0,3,0,12
3883,1.695357282,0.139941834,0.011111111,2,8,16.6
3028,0,0,0,3,0,28
3884,0,0,0,1,0,7
855,0,0,0,4,0,13.25
2259,0,0,0,2,0,11.5
2260,0,0,0,3,0,12.33333333
2261,0,0,0,1,0,12
1172,0,0,0,2,0,10
2040,4.764795573,0.151461564,0.005494505,4,10,10.07142857
3885,0,0,0,3,0,10.66666667
3886,0,0,0,5,0,12.2
3887,0,0,0,1,0,11
592,2.612869925,0.126132096,0,8,10,8.388888889
593,0,0,0,1,0,18
594,0,0,0.017857143,8,0,12.5
595,0,0,0,1,0,18
597,4.400862037,0.14415309,0.0125,6,10,13.375
600,0,0,0,1,0,18
601,0,0,0,7,0,18
747,0.915019156,0.120769882,0,2,10,6.083333333
2340,3.93012565,0.15947048,0,5,10,43.2
3299,0,0,0,4,0,15
3888,0,0,0,10,0,13.4
3889,0,0,0,6,0,13.5
3908,0,0,0,2,0,8
602,2.189068899,0.1453296,0,4,10,8.928571429
603,0,0,0,4,0,12.5
604,0,0,0,5,0,17.8
605,0,0,0,5,0,12
606,2.792532884,0.123614479,0,6,10,7.375
607,0,0,0,1,0,14
608,0,0,0,2,0,15
609,1.871055185,0.162644082,0.022727273,2,10,11.66666667
610,5.543618998,0.144617982,0,9,10,14.36842105
611,0,0,0,5,0,15.8
3895,0,0,0,1,0,16
3896,0,0,0,1,0,16
3897,0,0,0,1,0,16
3898,0,0,0,1,0,16
3899,0,0,0,1,0,16
3900,0,0,0,1,0,16
3901,0,0,0,1,0,16
3902,0,0,0,1,0,16
3903,0,0,0,1,0,16
2592,0.590638859,0.128814426,0,2,9,6.545454545
2916,2.947097103,0.158740455,0,8,10,16.44444444
3172,4.043082352,0.162730606,0.003676471,7,10,14.47058824
3890,0.584287808,0.155379787,0.007575758,2,10,9.166666667
3891,1.522384156,0.156506962,0.014285714,5,10,39.2
3892,0,0,0,4,0,12.5
3893,2.88052228,0.153739836,0,4,10,9.642857143
3894,0,0,0,1,0,12
1145,2.935183181,0.149588697,0,3,10,12
3945,0,0,0,5,0,17.8
4342,5.909921509,0.140561919,0,8,10,14.33333333
4540,3.283293514,0.154352136,0.005494505,4,10,39.07142857
5207,0,0,0,6,0,13.16666667
5620,0,0,0,12,0,15.33333333
5691,0,0,0.023809524,7,0,19.28571429
6062,0,0,0,10,0,12.6
612,2.834955411,0.153159758,0,9,9,11.55555556
613,0,0,0,4,0,12.75
614,3.833643098,0.162354279,0.008333333,6,10,48.3125
615,2.355851373,0.156667276,0,2,8,12.5
617,0,0,0,1,0,18
619,0,0,0.004761905,15,0,12.6
2155,0,0,0.003267974,18,0,15.55555556
3904,0,0,0,4,0,12.25
3905,0.798087702,0.166634241,0,2,10,55.83333333
3906,7.37251967,0.164828821,0,2,10,43.25
3907,0,0,0,2,0,12
636,0,0,0,8,0,15.25
1139,0,0,0,12,0,11.91666667
1811,0,0,0,2,0,18
1812,7.190652658,0.159129756,0.0125,6,10,14.3125
1813,0,0,0,3,0,13.66666667
1814,0,0,0,6,0,13.66666667
1018,0,0,0,12,0,14.16666667
622,0.663505504,0.142652521,0,1,10,8.363636364
623,1.029056926,0.150395083,0,2,10,10.75
624,0,0,0,2,0,13
626,0.316137717,0.142075143,0,2,10,9.083333333
627,0,0,0,7,0,12.28571429
628,2.498427924,0.147329492,0,2,10,10.33333333
630,0,0,0,1,0,11
1275,0,0,0,8,0,13.875
1584,2.896916167,0.15742749,0,3,10,11.69230769
3909,0,0,0,1,0,12
3910,1.367530839,0.145891531,0.012820513,3,10,10.38461538
3911,2.305187319,0.12725841,0,7,10,10.23529412
3912,0,0,0,3,0,13.66666667
3913,3.722941731,0.157955887,0,3,10,25.53846154
1025,0,0,0,7,0,12.28571429
1934,0,0,0,3,0,10.66666667
3918,0,0,0.007575758,12,0,13.16666667
3919,0,0,0,5,0,14.2
1950,0,0,0,3,0,12.33333333
3914,9.569365366,0.154024601,0,5,10,13.2
3915,0,0,0,1,0,12
3916,0,0,0,7,0,13.71428571
3917,0,0,0,1,0,12
4057,0,0,0,19,0,10.57894737
631,0.506967435,0.130573977,0,1,10,8.727272727
634,0,0,0,5,0,17
635,0,0,0,6,0,11.5
637,0,0,0,1,0,11
638,0.085591487,1,0,4,1,13.2
639,0,0,0,2,0,10.5
1499,0.634590839,0.123249824,0,6,5,9
1657,0,0,0,5,0,12.2
1980,4.711613137,0.154658722,0.006410256,3,10,11.53846154
3921,0,0,0,2,0,15.5
3922,0,0,0,1,0,20
3923,3.863026858,0.159041111,0,5,10,37.46666667
3924,0,0,0,1,0,20
641,0.220494317,0.666666667,0,7,1,12.5
642,0.061802032,1,0,2,1,10
643,0.365686972,1,0,3,2,6.8
644,0,0,0,1,0,5
645,0,0,0,3,0,8.666666667
646,0.400838866,1,0,1,10,6.545454545
647,0,0,0,4,0,10.75
649,0,0,0,3,0,21.33333333
650,0,0,0,2,0,12
651,0,0,0,3,0,14.33333333
654,0,0,0,5,0,10
655,0,0.155826681,0,0,10,11.5
656,4.595101051,0.153102265,0,5,10,10.4
657,9.351670491,0.156501243,0,9,10,12.26315789
659,3.506959253,0.144077918,0,4,10,9
661,0.10658858,0.153332617,0,1,10,9.363636364
662,0,0,0,4,0,12
663,0,0,0,1,0,10
664,0,0,0,1,0,10
2964,0.819378262,0.131797618,0,2,10,8.583333333
3938,1.244616212,0.151595603,0,1,10,10.36363636
3939,1.828770525,0.153280361,0.041666667,4,5,15.22222222
3940,3.966201273,0.150092,0,2,10,10
3941,0,0,0,1,0,15
3942,0,0,0,1,0,15
3943,0,0,0,1,0,15
3944,0,0,0,1,0,15
1436,0,0,0.006410256,13,0,15.15384615
1555,4.842339879,0.159245143,0.005494505,4,10,13.92857143
1874,15.93486524,0.15781037,0,8,9,15.11764706
2769,2.870286669,0.137568262,0,8,10,10.38888889
3294,0,0,0,7,0,14.14285714
3937,3.873573491,0.16108102,0,5,10,45.8
2362,0,0,0.004761905,15,0,14.53333333
4010,3.636622454,0.147377658,0,3,10,11.07692308
5630,2.841090256,0.163904623,0.004166667,6,10,43.125
5846,3.502612098,0.155554748,0,3,10,13.76923077
5994,0,0,0,3,0,13
5995,0,0,0,2,0,15.5
5996,0,0,0,3,0,16.66666667
1614,3.912464868,0.164250374,0.005494505,4,10,52.71428571
3946,0,0,0,7,0,15.57142857
3947,0,0,0,1,0,14
3948,0.192327985,1,0,2,1,8.666666667
3949,0,0,0,1,0,14
3950,0,0,0,1,0,14
1923,0,0,0,4,0,12.75
3956,1.738371568,0.153094055,0,5,10,16.26666667
3957,3.262480388,0.144825837,0,8,8,11.625
3958,0,0,0,1,0,11
665,5.127633548,0.138983546,0.004166667,7,9,10.125
666,0,0,0,4,0,14
667,2.161268662,0.146093097,0,1,10,7.090909091
668,0,0,0,10,0,12.8
670,4.879969447,0.151170179,0,3,10,15.61538462
671,0,0,0,2,0,52
2557,1.318047955,0.15304208,0,4,9,10
3052,0,0,0,3,0,13.66666667
3054,0,0,0,1,0,11
3056,4.653734542,0.148550913,0,7,10,12.58823529
3057,0,0,0,1,0,11
3058,0.784352701,0.147751384,0,1,10,9.727272727
1087,0,0,0,5,0,13.8
3036,2.394076237,0.14300025,0,5,10,11.2
4651,0,0,0,13,0,15.76923077
6353,6.604719472,0.156327,0,3,10,11.53846154
6655,0,0,0,4,0,12.25
6656,1.367791659,0.145295086,0,2,10,10.08333333
673,1.04939093,0.135631601,0,1,8,9.777777778
674,0,0,0,10,0,13.6
675,2.230177828,0.137557215,0,3,10,8.076923077
677,0,0,0,3,0,10
1071,0,0,0,6,0,14.5
3959,0,0,0,1,0,13
3960,0,0,0,3,0,12.33333333
3961,0,0,0,2,0,14.5
3962,0,0,0,1,0,13
3963,0,0,0,1,0,13
3964,0,0,0,4,0,11.75
2383,2.521986823,0.142030379,0,3,10,10.15384615
3951,0,0,0,9,0,15.22222222
3952,0,0,0,1,0,32
3953,9.342888001,0.15115684,0.005263158,10,10,12.4
3954,0,0,0,2,0,22.5
3955,0,0,0,2,0,23
681,0,0.156264819,0,0,10,16.8
682,1.883383316,0.155061916,0.016483516,4,10,11.42857143
683,0,0,0,1,0,10
684,0,0,0,1,0,10
685,0,0,0.033333333,10,0,15.8
689,1.868374663,0.16036623,0,3,10,49.61538462
691,6.63E-04,1,0,2,1,10.66666667
2275,0,0,0.017857143,8,0,15.625
3972,2.071830564,0.146345214,0,2,10,11.08333333
3973,0,0,0,1,0,14
3974,0,0,0,1,0,14
3975,0.126546662,1,0,6,1,16
3976,1.362650385,0.162409693,0.006410256,3,10,52.07692308
2424,0,0,0,4,0,19
2545,5.639005313,0.159663709,0.005263158,10,10,38.9
2607,6.900142272,0.157297387,0,3,10,14.23076923
2991,0,0,0,6,0,22.5
3007,0,0,0,5,0,24
3965,8.959113659,0.167089348,0,4,29,9.545454545
3966,0.813524392,0.132017017,0,2,10,8.666666667
1532,21.4032075,0.164584935,0.006410256,3,10,23
1533,0,0,0,2,0,43
1534,0,0,0,3,0,35
956,0,0,0.009090909,11,0,11.27272727
692,1.560559748,0.163713516,0.021978022,4,10,49.64285714
919,0,0,0,21,0,15.80952381
1624,5.043290017,0.139413373,0,2,9,15.45454545
2209,12.6378537,0.167671587,0.005847953,9,10,32.26315789
3967,0,0,0,1,0,57
3969,0,0,0,2,0,34
3970,5.62384096,0.148296281,0,1,8,14.33333333
3971,5.362517048,0.157502758,0,4,10,14.5
696,0,0,0,7,0,11.71428571
699,0,0,0.017857143,8,0,12.875
700,1.834140592,0.13336136,0.007894737,10,10,9
3977,0,0,0,1,0,18
3978,0,0,0,1,0,18
3979,0,0,0,1,0,18
3980,0,0,0,1,0,18
3981,0,0,0,1,0,18
3982,0,0,0,4,0,14.25
3983,0,0,0,1,0,18
3984,0,0,0,1,0,18
3985,0,0,0,1,0,18
3986,0,0,0,1,0,18
3987,0,0,0,3,0,12
3988,8.015758192,0.166136478,0,10,10,13.3
1090,0,0,0,4,0,13.5
1140,0,0,0,5,0,15
1484,0,0,0.006410256,13,0,15.69230769
2350,3.436360911,0.150018391,0,13,8,10.42857143
2685,6.587824169,0.144063378,0,10,10,12.85
3075,0,0,0,7,0,12.71428571
3076,0,0,0,2,0,15.5
3077,3.99344278,0.161893961,0.002923977,9,10,35.78947368
725,0,0,0,4,0,14.75
1340,0,0,0,14,0,11.57142857
1602,0,0,0,4,0,17.5
2834,2.656466018,0.14928625,0,4,10,9.571428571
3990,0,0,0,3,0,15
3991,0,0,0,3,0,22.33333333
702,0,0.137093935,0,0,10,9.1
703,0,0,0,7,0,15.42857143
704,1.367569456,0.133060945,0,2,10,6.416666667
705,0,0,0,7,0,14.71428571
706,0,0,0,10,0,13.4
707,0,0,0,1,0,10
1716,0,0,0,5,0,21.4
2080,0,0,0,1,0,12
2081,0,0,0,2,0,14
2083,0,0,0,4,0,11
2085,0,0,0,1,0,12
2086,0,0,0,1,0,12
1207,0,0,0,3,0,10.66666667
3989,0.038365655,1,0,2,1,12
711,0,0,0,1,0,15
713,0,0,0,3,0,12.33333333
715,0,0,0,3,0,12.66666667
716,3.573901729,0.165872647,0,3,10,53.76923077
717,0,0,0,3,0,12.66666667
719,5.587355398,0.15624715,0,7,10,20.11764706
3236,0,0,0,5,0,14.6
4017,0.009277289,1,0,3,1,13
4018,1.976653467,0.152426545,0,1,10,13.36363636
4019,0,0,0,1,0,17
4020,0.337735385,0.115777664,0,3,5,9.75
4021,0,0,0,1,0,17
720,0,0.138906898,0,0,10,4.7
721,0,0,0,1,0,10
722,0,0,0,2,0,11
723,0,0,0,7,0,13.85714286
724,2.350957752,0.154519213,0,3,10,11.61538462
726,0,0,0,2,0,10
727,0,0,0,1,0,10
728,0,0,0,1,0,10
3992,1.629578251,0.139404297,0.006410256,4,9,9.846153846
3993,0.882781354,0.13994412,0,3,10,10.61538462
3994,1.253297098,0.158315003,0,3,9,12.25
3996,0,0,0,3,0,13.66666667
3997,2.941023333,0.149060216,0,5,9,13.78571429
1944,2.869569092,0.136450534,0,7,10,10.11764706
2796,0,0,0,2,0,14
4206,0,0,0,5,0,15
4002,1.330924534,0.136398382,0,2,10,6.75
4003,7.957880225,0.172458924,0,2,38,11.725
4004,2.523550363,0.1458195,0.004166667,7,9,16.125
4005,0.070174635,1,0,2,1,10.33333333
4006,0,0,0,2,0,17
4007,0,0,0,1,0,15
1809,13.02028322,0.157795833,0.001811594,14,10,13.83333333
2632,0,0,0,13,0,12.84615385
3998,1.294181966,0.1154266,0,3,1,9.75
3999,0,0,0,3,0,11.66666667
4000,0.446862322,0.6,0,2,5,8.142857143
4001,3.823957626,0.145115381,0,11,10,13.66666667
3319,0,0,0,8,0,13.125
4008,0,0,0,11,0,12.90909091
4009,0.338545641,0.127689074,0,2,9,15.90909091
4024,0,0,0,11,0,16.18181818
4025,0,0,0,3,0,10.33333333
4026,3.948394164,0.149278444,0,1,10,14.18181818
4027,5.298568519,0.161445374,0.004761905,5,10,13.06666667
4028,0,0,0,6,0,14.33333333
4011,0,0,0,4,0,10
739,0,0.154819353,0,0,10,11.5
740,1.297497664,0.129584241,0.010989011,4,10,10.14285714
741,0,0,0,2,0,10.5
742,3.552683276,0.158799318,0,6,10,11.3125
743,0,0,0,8,0,11.625
745,2.695362885,0.161515397,0,3,10,13.76923077
746,0.829697618,0.162354279,0.03030303,2,10,57.83333333
2995,0,0,0,7,0,15.57142857
4273,0,0,0,8,0,12.875
4807,1.919511352,0.140501969,0.007575758,4,8,10.5
5105,0,0,0,4,0,13
6356,0,0,0,3,0,12.33333333
6815,0,0,0,3,0,14
1430,7.266501395,0.15445791,0,7,10,14.82352941
2049,0,0,0,4,0,16.75
2498,4.399343248,0.15824188,0.004761905,5,10,25.6
2803,0,0,0,2,0,13.5
2804,1.107289589,0.154413355,0,3,10,45.30769231
4012,0,0,0,2,0,13
4013,1.526951772,0.146801728,0.006410256,3,10,11
4014,0,0,0,3,0,15
4015,2.095888731,0.161096169,0,4,10,46.78571429
822,0,0,0,2,0,13
1427,1.580750067,0.160763557,0.007575758,2,10,13.08333333
2573,0,0,0,20,0,11.05
3009,0,0,0,4,0,27.5
4016,0,0,0,1,0,13
749,0.841905877,0.137169488,0,2,1,12.66666667
750,0,0,0,2,0,14
751,0.202046171,0.666666667,0,3,1,9.25
752,0,0,0,3,0,13
753,0,0,0,2,0,38.5
1442,0.012643053,1,0,2,1,6.333333333
754,0,0.150025378,0,0,10,6.7
755,0,0,0,2,0,13.5
756,0.157811622,0.154114579,0,1,10,10.63636364
758,0,0,0,1,0,10
759,0.03951176,0.136271079,0,1,1,12.5
760,0,0,0,1,0,10
763,0,0,0,3,0,12.33333333
948,3.102904865,0.145710349,0.00877193,9,10,9.631578947
1419,0,0,0,6,0,13.83333333
2939,0,0,0.023809524,7,0,11.42857143
3090,1.173581251,0.148845211,0,5,10,9.133333333
3098,0,0,0,3,0,11.66666667
4022,0,0,0,6,0,12.66666667
4023,0.179109127,0.156181066,0,1,10,10.81818182
1223,0,0,0,7,0,17.28571429
8681,0,0,0,1,0,17
2104,0,0,0,6,0,12.83333333
1155,0,0,0,5,0,12.8
1954,0,0,0.033333333,6,0,26.5
2555,0,0,0,5,0,9.8
2854,0,0,0,8,0,13.625
3160,0,0,0,9,0,12.77777778
3161,0,0,0,3,0,16.66666667
3162,4.011837672,0.161820552,0.004761905,5,10,14
986,0,0,0.003676471,17,0,12.05882353
1563,4.987717412,0.147958126,0,9,10,9.684210526
4031,0,0,0,4,0,14.5
4032,0,0,0,5,0,11.8
1162,0,0,0,3,0,19.66666667
2019,3.84142242,0.152537845,0,6,10,21.5
4033,1.404386535,0.119175166,0.007352941,7,10,11.05882353
2389,0.190622086,1,0,16,1,12.17647059
4029,0,0,0,10,0,11
4030,0.815599446,0.145581561,0.007575758,3,9,12.83333333
774,0,0.140364387,0,0,10,7
775,0,0,0,4,0,10.75
776,0,0,0,4,0,10.5
777,0,0,0,7,0,11.85714286
778,0,0,0.035714286,8,0,11.625
780,0,0,0,5,0,15.4
781,0,0,0,1,0,10
782,3.259680499,0.152611229,0,6,10,11.625
783,0,0,0,4,0,9.5
915,1.093981628,0.146983114,0,3,9,13.08333333
1047,0,0,0,5,0,14.6
2748,5.305846713,0.158505441,0.014285714,5,10,47.46666667
4040,0,0,0,6,0,12.5
4041,0.775801413,0.148442781,0,1,10,8.818181818
1735,2.824510586,0.147089129,0,6,10,11.9375
2450,0,0,0,6,0,14.5
4034,3.037007267,0.153999676,0,5,10,11.2
4035,1.972814762,0.150633134,0,4,10,10.21428571
784,0.85648026,0.154888061,0.012820513,3,10,34.76923077
786,0.339783505,0.156030824,0,1,10,9.454545455
1958,0.477012969,0.162742974,0,2,10,52.83333333
4036,0,0,0,2,0,13
4037,0,0,0,2,0,11
4038,4.315105041,0.154441199,0,7,9,11.875
4039,0,0,0,2,0,8.5
787,2.015248096,0.152196318,0,2,10,7.833333333
788,0,0,0,2,0,10.5
789,0,0,0,5,0,14
790,1.874342551,0.15347262,0.007575758,2,10,13.08333333
791,0,0,0,7,0,21.42857143
792,0,0,0,3,0,12
793,0,0,0,3,0,11.66666667
794,2.393938831,0.162068574,0,3,10,15.53846154
795,0,0,0,2,0,11.5
883,0,0,0,3,0,37
4042,1.686536374,0.140506578,0,5,9,10.85714286
4044,1.292415118,0.153500125,0.010989011,4,10,11
4045,0,0,0,3,0,15
1855,0,0,0,6,0,14.83333333
1880,1.776686441,0.146758966,0.028571429,5,10,10.46666667
4046,3.154772031,0.149829441,0,5,10,9.6
4047,2.033603275,0.159687523,0.009090909,2,9,12.09090909
4048,2.713851834,0.154435629,0.019230769,3,10,31.46153846
796,3.779069532,0.140336217,0.007575758,2,10,7.666666667
797,1.196802125,0.132135143,0,5,1,20
798,0,0,0,1,0,12
799,0.357775249,0.12928497,0,1,5,7
800,2.429486917,0.146796696,0,4,9,9.769230769
801,0.164369914,1,0,3,1,9.75
803,0,0,0,5,0,12
804,1.514686055,0.143961677,0.017857143,2,6,10.875
805,0,0,0,1,0,12
806,0,0,0,1,0,12
2496,3.654923185,0.152239602,0,8,10,11.77777778
4066,0,0,0.083333333,4,0,18.25
4067,0,0,0,4,0,14.25
4068,0,0,0,7,0,12.14285714
3136,0,0,0,2,0,11
3267,0,0,0,2,0,11.5
4052,0,0,0,2,0,12
4053,0,0,0,2,0,16
4054,2.722290374,0.150170948,0,2,10,10.08333333
4055,2.703154976,0.14552467,0.004761905,5,10,9.8
4056,2.77785348,0.158590553,0,4,10,15.92857143
4074,0,0,0,2,0,8
4058,0,0,0,1,0,14
1103,0,0,0,2,0,11
4049,6.237331662,0.16711543,0,5,10,11.8
4050,0,0,0,4,0,14
4051,0,0,0,2,0,11.5
907,0,0,0,2,0,13.5
4061,0,0,0,1,0,13
4062,11.85477942,0.152250427,0.004329004,12,10,12.13636364
4063,0,0,0,4,0,15
4064,1.902841733,0.157891826,0.019230769,3,10,44.07692308
4065,0,0,0,1,0,13
1578,0,0,0,9,0,11.44444444
3195,3.558733888,0.150768364,0.005494505,6,8,16.71428571
4059,0,0,0,3,0,24
4060,0,0,0,2,0,14.5
815,1.602943165,0.155005791,0,3,10,15
816,0,0,0.018181818,11,0,11.54545455
817,0,0,0,1,0,13
818,2.014192535,0.161348052,0.004761905,5,10,44.26666667
820,0,0,0,1,0,13
823,5.288161388,0.152913661,0.004761905,7,8,12.26666667
824,3.342487767,0.147425857,0.019230769,3,10,15.84615385
1220,0.406816034,1,0.002631579,15,5,10.95
2708,0,0,0.005494505,14,0,12.07142857
3078,3.583944538,0.135874738,0,39,1,13.55
1120,5.230250671,0.15630703,0,8,10,11
3014,0,0,0,7,0,19.71428571
4069,3.459828286,0.152104422,0,5,10,10.4
4071,0,0,0,1,0,15
1115,2.222138922,0.125926253,0,2,10,16.25
1581,0,0,0,2,0,38
5519,0,0,0.05,5,0,25.4
5922,0,0,0,2,0,40.5
6115,3.327496104,0.115671339,0,7,10,14.05882353
4139,2.913663152,0.138428717,0,4,10,11.57142857
5258,0.043117942,1,0,6,1,13.85714286
6343,2.505489484,0.157465115,0.019230769,3,10,10.23076923
7112,2.418349529,0.150131464,0,5,10,12.6
7586,0,0,0.083333333,4,0,12.5
2216,0.017130747,1,0.033333333,5,1,11.5
2217,0,0,0.166666667,3,0,11.33333333
2538,0,0,0,4,0,12.5
4072,10.88664774,0.158599363,0.016666667,7,9,19.625
4073,0,0,0,9,0,15.33333333
826,0.036703773,1,0.013888889,8,1,12.88888889
829,0,0,0,5,0,9.6
830,0,0,0,10,0,12.4
831,2.128013621,0.140594222,0,3,2,11.8
832,0,0,0,1,0,10
1015,6.437568716,0.163563449,0.004761905,5,10,36.73333333
4237,0,0,0,15,0,13.73333333
833,0,0.148949857,0,0,10,9.6
834,0,0,0,6,0,13.66666667
835,6.371829003,0.157239632,0,4,10,10.21428571
836,0,0,0,1,0,10
837,0,0,0,4,0,13
839,0,0,0,6,0,14.5
4101,0,0,0,1,0,14
4102,1.22912609,0.147646957,0,3,10,11.84615385
4103,4.555458798,0.145981047,0,1,9,9.5
1986,0,0,0,2,0,15
2227,0,0,0,9,0,14.55555556
2862,8.36293928,0.161964374,0,9,9,13.66666667
3023,0,0,0.009090909,11,0,20.36363636
4098,0,0,0.166666667,3,0,21.33333333
4099,1.121068301,0.15139731,0,1,10,11.90909091
4100,0,0,0,6,0,13
4075,0,0,0,7,0,12.14285714
4076,0,0,0,4,0,17
4077,0,0,0,1,0,24
4078,0.014793285,1,0,8,1,14.22222222
4079,0,0,0,1,0,24
4080,0,0,0,3,0,17
4081,0,0,0,5,0,14.8
4082,0.239454691,0.131510257,0,1,1,54.5
4083,0,0,0,1,0,24
1639,0,0,0,4,0,22
1712,0,0,0,1,0,55
1715,4.928827419,0.142472179,0.006410256,4,9,12.76923077
1717,0,0,0,3,0,27.33333333
1718,9.955574853,0.158464385,0.003676471,7,10,14.23529412
1743,13.88572227,0.157485382,0,8,10,16.33333333
1744,11.68503844,0.158875904,0.006535948,8,10,32.33333333
2115,0,0,0,5,0,26.8
4084,3.871508776,0.135511431,0,1,10,14.45454545
4085,0,0,0,2,0,58
4086,15.73758206,0.150792254,0,6,10,16.8125
3060,0,0,0,6,0,10.66666667
844,0,0.145375571,0,0,10,7.1
845,0,0,0,1,0,10
846,0,0,0,7,0,16.28571429
847,0,0,0,6,0,14.66666667
849,0,0,0,2,0,12
850,0.960228981,0.153392912,0.007575758,3,9,13.16666667
851,0,0,0,1,0,10
1199,4.385124463,0.142621641,0,10,10,11.5
3242,4.777978721,0.15130103,0.002631579,10,10,12.1
4087,0,0,0,2,0,10.5
4088,0,0,0,3,0,39.33333333
4089,0.095962266,1,0,5,1,12.66666667
4090,0,0,0,1,0,16
4091,0.731247764,0.110068753,0,3,10,9.923076923
4092,0,0,0.009090909,11,0,13.54545455
4093,0,0,0,1,0,12
852,1.459834628,0.160489432,0.038461538,3,10,41.76923077
856,1.088612067,0.152554146,0,2,10,12.41666667
857,0.735181164,0.144515498,0,2,10,8.083333333
859,0,0,0,3,0,36.33333333
860,3.82598791,0.161890901,0.033333333,6,10,51.1875
863,0,0,0,7,0,18.85714286
1994,0,0,0,6,0,12.5
2921,0,0,0,8,0,10.625
4094,0,0,0,1,0,12
4095,0,0,0,2,0,12
4096,1.501885098,0.13413832,0,6,2,16.5
4097,0,0,0,1,0,12
2846,0,0,0,4,0,22.75
4107,6.010836046,0.158218495,0.004761905,5,10,16.66666667
4108,3.981143758,0.158438003,0,5,10,12.4
4109,1.115553141,0.124449675,0,5,5,11.7
4110,3.618690974,0.14810908,0.006410256,3,10,11.30769231
4111,3.103032956,0.140333918,0.002923977,9,10,10.78947368
4112,2.612687707,0.165917632,0,1,10,59.81818182
4113,2.947528498,0.148520002,0.025641026,3,10,11.30769231
4114,0,0,0,3,0,16
866,0,0,0,1,0,13
867,0,0,0,5,0,10.6
869,0,0,0,4,0,15.5
871,0,0,0,4,0,14
872,2.233669097,0.147907025,0,9,10,10.94736842
874,7.849905991,0.154812472,0,8,10,11.83333333
875,0,0,0,1,0,13
1241,0,0,0,3,0,15.33333333
2324,0,0,0,9,0,15.11111111
4121,0,0,0,2,0,17
4122,4.269028544,0.146791664,0,6,9,14.93333333
1234,0,0,0.05,5,0,13.2
2532,0,0,0,3,0,12.66666667
3300,2.578277337,0.162099247,0,1,10,41.36363636
4104,0,0,0,2,0,15
4105,0,0,0,3,0,13.33333333
4106,0,0,0,6,0,12
877,0,0,0.083333333,4,0,29.75
878,0,0,0,5,0,30.6
879,0,0,0,2,0,44.5
880,0,0,0,1,0,79
881,0,0,0,1,0,79
882,11.65081705,0.154541518,0,3,10,16.69230769
884,0,0,0,2,0,44.5
885,0,0,0,5,0,25.4
886,0,0,0,1,0,79
1796,0,0,0,4,0,11.75
1884,3.140404991,0.115562092,0.006410256,8,5,10
4115,4.07734605,0.136847319,0.003267974,9,9,10.83333333
4116,0,0,0,2,0,12
4117,5.297883145,0.156155992,0.005494505,5,9,16.21428571
4118,6.109164622,0.144425334,0,8,10,9.888888889
4119,2.551735037,0.160309201,0.025,6,10,46.0625
4120,1.30636438,0.140531938,0,1,4,13.8
888,0,0,0,9,0,17.33333333
889,0,0,0,5,0,25
892,0,0,0,3,0,34
893,2.61487583,0.138200887,0.033333333,1,5,19.83333333
894,10.94803916,0.159920087,0,3,10,17.46153846
895,0,0,0.017857143,8,0,23.875
1583,0,0,0.013888889,9,0,14.11111111
1889,1.681653352,0.127180934,0.006410256,4,9,9.846153846
2366,0,0,0,17,0,13.29411765
2479,4.54485223,0.151236911,0,6,10,11.0625
2652,5.884316137,0.15882582,0.007352941,7,10,11.82352941
4125,2.767568181,0.167069793,0.010989011,4,10,51.28571429
4126,2.403038111,0.139107697,0,1,5,7.333333333
4127,4.66615539,0.159923073,0.022727273,2,10,18.66666667
4123,0,0,0,1,0,6
4124,2.712482662,0.140996938,0.015151515,6,6,12.08333333
974,6.308733964,0.154127153,0.002923977,9,10,11.26315789
2271,6.505817382,0.149452966,0.008333333,6,10,10.875
4142,1.367113832,0.909090909,0,7,9,7.3125
4143,0,0,0,2,0,12
4144,0.083714076,1,0,6,2,10.25
4145,2.185339168,0.164244075,0.016483516,4,10,50.35714286
4146,0,0,0,1,0,13
1318,0,0,0,4,0,15.25
4140,2.166823393,0.16068514,0.047619048,5,10,47.66666667
4141,0,0,0,1,0,13
897,0,0.146386891,0,0,10,9.6
898,9.380609009,0.145797161,0,10,10,11.35
899,4.734766947,0.152867265,0,8,10,9.444444444
900,3.240677133,0.132010912,0,13,10,9.608695652
901,0.696155988,0.148907318,0,2,9,15
902,0.00642315,1,0,5,1,10.83333333
903,0,0,0,2,0,13.5
904,0,0,0,1,0,10
905,0,0,0,2,0,12
1799,0,0,0,9,0,11.88888889
1957,0,0,0.05,5,0,13.6
4128,2.258135494,0.130705489,0,2,10,6.75
4129,8.111155714,0.13639621,0,3,10,9.615384615
4130,0,0,0,3,0,16
4131,0,0,0,1,0,20
2878,0,0,0,8,0,12.75
4132,1.920948428,0.159348837,0.009090909,1,10,11.72727273
4133,2.330632031,0.154060617,0.010989011,4,10,9.928571429
4134,2.032646077,0.159032252,0.006410256,3,10,56.30769231
4135,0,0,0,4,0,11.75
