AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
0,0,0,0,0,1,1,FALSE,6894,11,0,0,FALSE,0,6894,0
7.161004086,0.587436435,0.139645221,0,17,2,1,FALSE,6898,13,1,0,FALSE,0,6898,106788312
0,0,0,0,0,1,1,FALSE,6897,13,0,0,FALSE,0,6897,0
0,0,0,0,0,1,1,FALSE,6893,11,0,0,FALSE,0,6893,0
7.010507881,0.548243396,0.142643018,0,18,11,1,FALSE,6892,9.909090909,10,0,FALSE,0,6892,95817836
7.215294804,0.527286454,0.138594476,0,18,12,2,FALSE,6889,11.75,10,0,FALSE,0,6889,87750771
0,0,0,0,0,1,1,FALSE,6888,14,0,0,FALSE,0,6888,0
6.403152364,1.731740447,0.156173076,0,17,14,5,FALSE,6887,11.57142857,9,0,FALSE,0,6887,306978790
0,0,0,0,0,1,1,FALSE,6891,12,0,0,FALSE,0,6891,0
6.531815528,0.842324115,0.153096791,0,18,11,1,FALSE,6886,9.818181818,10,0,FALSE,0,6886,161243532
0,0,0,0,0,2,2,FALSE,6885,10.5,0,0,FALSE,0,6885,0
0,0,0,0,0,1,1,FALSE,6884,10,0,0,FALSE,0,6884,0
0,0,0,0,0,1,1,FALSE,6883,10,0,0,FALSE,0,6883,0
0,0,0,0,0,1,1,FALSE,6882,10,0,0,FALSE,0,6882,0
0,0,0,0,0,1,1,FALSE,6879,15,0,0,FALSE,0,6879,0
0,0,0,0,0,3,3,FALSE,6878,12.66666667,0,0,FALSE,0,6878,0
0,0,0,0,0,3,3,FALSE,6877,10,0,0,FALSE,0,6877,0
7.631406888,0.22255136,0.131037437,0,18,4,2,FALSE,6876,8.75,2,0,FALSE,0,6876,35888150
0,0,0,0,0,1,1,FALSE,6875,13,0,0,FALSE,0,6875,0
6.277291302,2.549272464,0.15930438,0,17,14,4,FALSE,6874,12.14285714,10,0,FALSE,0,6874,493576156
1,0.125299769,1,0,1,2,1,FALSE,6873,7.5,1,0,FALSE,0,6873,23040367
0,0,0,0,0,1,1,FALSE,6872,13,0,0,FALSE,0,6872,0
0,0,0,0,0,1,1,FALSE,6881,15,0,0,FALSE,0,6881,0
0,0,0,0,0,1,1,FALSE,6880,15,0,0,FALSE,0,6880,0
0,0,0,0,0,1,1,FALSE,6868,11,0,0,FALSE,0,6868,0
0,0,0,0,0,3,3,FALSE,6867,11.33333333,0,0,FALSE,0,6867,0
6.857793345,1.074288518,0.1458195,0,17,11,1,FALSE,6871,6.909090909,10,0,FALSE,0,6871,211789244
6.34068885,2.968177732,0.157711571,0,16,12,2,FALSE,6870,10.66666667,10,0,FALSE,0,6870,565577193
0,0,0,0,0,4,4,FALSE,6869,11.5,0,0,FALSE,0,6869,0
7.169877408,1.886568907,0.139472399,0,19,13,3,FALSE,6866,10.07692308,10,0,FALSE,0,6866,312223417
0,0,0,0,0,1,1,FALSE,6865,12,0,0,FALSE,0,6865,0
7.156333917,0.209688964,0.139736353,0,18,5,4,FALSE,6864,15.6,1,0,FALSE,0,6864,46869753
6.221599533,2.548287616,0.160730371,0,16,12,2,FALSE,6863,14.91666667,10,0,FALSE,0,6863,463736587
0,0,0,0,0,1,1,FALSE,6862,15,0,0,FALSE,0,6862,0
0,0,0,0,0,6,6,FALSE,6860,12.33333333,0,0,FALSE,0,6860,0
0,0,0,0,0,2,2,FALSE,6859,12.5,0,0,FALSE,0,6859,0
6.789025102,0.59763579,0.147296554,0,17,10,1,FALSE,6858,9,9,0,FALSE,0,6858,106074513
0,0,0,0,0,1,1,FALSE,6857,12,0,0,FALSE,0,6857,0
6.792644483,0.891702086,0.147218068,0,16,11,1,FALSE,6855,8.454545455,10,0,FALSE,0,6855,160419620
0,0,0,0,0,1,1,FALSE,8163,11,0,0,FALSE,0,8163,0
0,0,0,0,0,1,1,FALSE,8162,11,0,0,FALSE,0,8162,0
0,0,0,0,0,2,2,FALSE,8161,13,0,0,FALSE,0,8161,0
0,0,0,0.017857143,0,8,8,FALSE,7393,11.375,0,0,FALSE,0,7393,0
0,0,0,0,0,4,4,FALSE,7016,21,0,0,FALSE,0,7016,0
0,0,0,0,0,1,1,FALSE,6853,11,0,0,FALSE,0,6853,0
9.675189726,0.449442624,0.103357146,0,20,8,2,FALSE,6852,7.5,6,0,FALSE,0,6852,74333106
1,0.004950643,1,0,1,2,1,FALSE,6851,8.5,1,0,FALSE,0,6851,717077
0,0,0,0,0,2,2,FALSE,6848,9.5,0,0,FALSE,0,6848,0
0,0,0,0,0,4,4,FALSE,7269,12,0,0,FALSE,0,7269,0
0,0,0,0,0,1,1,FALSE,6847,11,0,0,FALSE,0,6847,0
0,0,0,0,0,1,1,FALSE,6856,11,0,0,FALSE,0,6856,0
0,0,0,0,0,1,1,FALSE,6846,17,0,0,FALSE,0,6846,0
6.503677758,1.938250922,0.153759156,0,17,13,3,FALSE,6845,13.15384615,10,0,FALSE,0,6845,338568514
0,0,0,0,0,1,1,FALSE,6844,17,0,0,FALSE,0,6844,0
0,0,0,0,0,3,3,FALSE,6843,13.33333333,0,0,FALSE,0,6843,0
6.165440747,6.308534352,0.162194406,0.005494505,17,14,4,FALSE,6842,34.57142857,10,0,FALSE,0,6842,1254159353
1,0.004429519,1,0.166666667,1,3,2,FALSE,6841,10.33333333,1,0,FALSE,0,6841,699879
0,0,0,0,0,1,1,FALSE,6827,13,0,0,FALSE,0,6827,0
0,0,0,0,0,3,3,FALSE,6837,12.33333333,0,0,FALSE,0,6837,0
8.402101576,0.081116038,0.119017842,0,20,6,1,FALSE,6836,9.333333333,5,0,FALSE,0,6836,13362440
0,0,0,0,0,1,1,FALSE,6835,12,0,0,FALSE,0,6835,0
0,0,0,0,0,1,1,FALSE,6834,12,0,0,FALSE,0,6834,0
6.719322825,0.484549915,0.148824521,0,17,10,1,FALSE,6833,11.8,9,0,FALSE,0,6833,81653546
0,0,0,0,0,1,1,FALSE,6832,12,0,0,FALSE,0,6832,0
0,0,0,0,0,1,1,FALSE,6831,12,0,0,FALSE,0,6831,0
6.836894337,1.573224452,0.146265241,0,18,9,1,FALSE,6830,7.222222222,8,0,FALSE,0,6830,258356604
0,0,0,0,0,1,1,FALSE,6829,12,0,0,FALSE,0,6829,0
0,0,0,0,0,1,1,FALSE,6828,12,0,0,FALSE,0,6828,0
0,0,0,0,0,3,3,FALSE,6823,12.66666667,0,0,FALSE,0,6823,0
0,0,0,0,0,4,4,FALSE,6826,10.75,0,0,FALSE,0,6826,0
0,0,0,0,0,1,1,FALSE,6825,12,0,0,FALSE,0,6825,0
0,0,0,0,0,1,1,FALSE,6824,12,0,0,FALSE,0,6824,0
6.904028021,2.290791868,0.144842981,0.004761905,17,15,5,FALSE,6840,12,10,0,FALSE,0,6840,397509598
0,0,0,0,0,2,2,FALSE,6839,15,0,0,FALSE,0,6839,0
0,0,0,0,0,1,1,FALSE,6838,17,0,0,FALSE,0,6838,0
7.354232341,0.242170692,0.135976123,0,18,4,3,FALSE,6818,12.25,1,0,FALSE,0,6818,54600373
0,0,0,0,0,2,2,FALSE,6816,13,0,0,FALSE,0,6816,0
6.711850555,1.616722092,0.148990206,0,15,11,1,FALSE,6814,9.363636364,10,0,FALSE,0,6814,281722293
0,0,0,0,0,4,4,FALSE,6817,12,0,0,FALSE,0,6817,0
0,0,0,0,0,2,2,FALSE,6813,12.5,0,0,FALSE,0,6813,0
7.449036778,3.340618253,0.134245545,0,17,16,6,FALSE,6812,10.8125,10,0,FALSE,0,6812,651702124
0,0,0,0,0,1,1,FALSE,6811,13,0,0,FALSE,0,6811,0
7.016695855,1.471740328,0.142517222,0.007575758,19,12,2,FALSE,7635,13.58333333,10,0,FALSE,0,7635,249569989
0,0,0,0,0,1,1,FALSE,6809,12,0,0,FALSE,0,6809,0
0,0,0,0,0,1,1,FALSE,6808,12,0,0,FALSE,0,6808,0
7.474839463,0.235459806,0.133782137,0,17,10,1,FALSE,6807,11.5,9,0,FALSE,0,6807,39289597
0,0,0,0,0,3,3,FALSE,6810,12.33333333,0,0,FALSE,0,6810,0
7.304261529,0.694259265,0.136906379,0,18,8,5,FALSE,6819,10.5,3,0,FALSE,0,6819,115916431
6.991009924,0.558921138,0.14304085,0,17,7,2,FALSE,6806,13.71428571,5,0,FALSE,0,6806,102426763
7.338003503,4.992262777,0.13627685,0,16,3,2,FALSE,6805,11.66666667,1,0,FALSE,0,6805,920478054
6.033508465,4.474485593,0.165741045,0,17,11,1,FALSE,6804,13.09090909,10,0,FALSE,0,6804,843348101
0,0,0,0,0,3,3,FALSE,6803,11.33333333,0,0,FALSE,0,6803,0
6.990659661,1.027897425,0.143048017,0,17,10,1,FALSE,6802,10.2,9,0,FALSE,0,6802,187741338
6.551780502,1.862789512,0.152630266,0,16,13,3,FALSE,6801,12.07692308,10,0,FALSE,0,6801,316730929
0,0,0,0,0,6,6,FALSE,6800,11,0,0,FALSE,0,6800,0
0,0,0,0,0,2,2,FALSE,6799,13,0,0,FALSE,0,6799,0
0,0,0,0,0,3,3,FALSE,6798,11.66666667,0,0,FALSE,0,6798,0
0,0,0,0,0,6,6,FALSE,6797,10.66666667,0,0,FALSE,0,6797,0
0,0,0,0,0,1,1,FALSE,6796,14,0,0,FALSE,0,6796,0
6.430939872,2.062627993,0.155498266,0,17,12,2,FALSE,6795,11.41666667,10,0,FALSE,0,6795,363237695
0,0,0,0,0,3,3,FALSE,6791,23.66666667,0,0,FALSE,0,6791,0
0,0,0,0,0,1,1,FALSE,6790,14,0,0,FALSE,0,6790,0
0,0,0,0,0,2,2,FALSE,6794,14,0,0,FALSE,0,6794,0
6.555049621,1.56232376,0.152554146,0,17,11,1,FALSE,6793,9.090909091,10,0,FALSE,0,6793,281163072
7.588674839,0.584167526,0.131775313,0,17,11,1,FALSE,6792,13.45454545,10,0,FALSE,0,6792,107984823
0,0,0,0,0,2,2,FALSE,6788,11.5,0,0,FALSE,0,6788,0
6.362405137,1.039126245,0.157173267,0,17,13,4,FALSE,6787,12.69230769,9,0,FALSE,0,6787,187011698
0,0,0,0,0,1,1,FALSE,6789,12,0,0,FALSE,0,6789,0
0,0,0,0,0,1,1,FALSE,6786,17,0,0,FALSE,0,6786,0
0,0,0,0,0,6,6,FALSE,6785,11.83333333,0,0,FALSE,0,6785,0
0,0,0,0,0,1,1,FALSE,6784,17,0,0,FALSE,0,6784,0
0,0,0,0,0,2,2,FALSE,6782,13.5,0,0,FALSE,0,6782,0
7.367075306,1.713755332,0.135739077,0,18,6,1,FALSE,6781,9.333333333,5,0,FALSE,0,6781,303703613
0,0,0,0,0,1,1,FALSE,6783,10,0,0,FALSE,0,6783,0
0,0,0,0,0,2,2,FALSE,6778,9.5,0,0,FALSE,0,6778,0
1.666666667,0.002563241,0.6,0,2,2,1,FALSE,6774,9.5,1,0,FALSE,0,6774,535003
0,0,0,0.083333333,0,4,4,FALSE,6854,11.25,0,0,FALSE,0,6854,0
0,0,0,0,0,1,1,FALSE,6776,6,0,0,FALSE,0,6776,0
7.164856976,2.712850349,0.139570127,0,19,13,3,FALSE,6773,9.538461538,10,0,FALSE,0,6773,496784940
0,0,0,0,0,1,1,FALSE,6765,16,0,0,FALSE,0,6765,0
1,0.073290868,1,0,1,2,1,FALSE,6764,11,1,0,FALSE,0,6764,15216914
1,0.001744848,1,0,1,2,1,FALSE,6772,11,1,0,FALSE,0,6772,185960
1,0.015205546,1,0,1,4,3,FALSE,6771,8.5,1,0,FALSE,0,6771,2627818
7.853823701,0.156233482,0.127326515,0,19,3,2,FALSE,6770,12.33333333,1,0,FALSE,0,6770,26604848
0,0,0,0,0,1,1,FALSE,6768,13,0,0,FALSE,0,6768,0
0,0,0,0,0,1,1,FALSE,6767,13,0,0,FALSE,0,6767,0
0,0,0,0,0,2,2,FALSE,6766,14,0,0,FALSE,0,6766,0
0,0,0,0,0,1,1,FALSE,7591,12,0,0,FALSE,0,7591,0
6.581085814,1.585054407,0.151950609,0,17,11,1,FALSE,7590,9.181818182,10,0,FALSE,0,7590,265329170
0,0,0,0,0,5,5,FALSE,7526,12.2,0,0,FALSE,0,7526,0
1,0.12422795,1,0,1,2,1,FALSE,6760,11,1,0,FALSE,0,6760,23340935
6.591243433,3.84856632,0.151716442,0,15,15,5,FALSE,7344,12,10,0,FALSE,0,7344,689640182
0,0,0,0,0,1,1,FALSE,6757,12,0,0,FALSE,0,6757,0
0,0,0,0,0,1,1,FALSE,6756,12,0,0,FALSE,0,6756,0
6.35971979,0.826229275,0.157239632,0,17,11,1,FALSE,6755,9.272727273,10,0,FALSE,0,6755,141138400
0,0,0,0,0,1,1,FALSE,6754,7,0,0,FALSE,0,6754,0
0,0,0,0,0,2,2,FALSE,6753,10.5,0,0,FALSE,0,6753,0
0,0,0,0,0,2,2,FALSE,6763,12,0,0,FALSE,0,6763,0
0,0,0,0,0,2,2,FALSE,6762,14.5,0,0,FALSE,0,6762,0
7.28359603,0.272437321,0.137294819,0,16,5,4,FALSE,6761,12.4,1,0,FALSE,0,6761,53490225
0,0,0,0,0,2,2,FALSE,6752,11.5,0,0,FALSE,0,6752,0
0,0,0,0,0,1,1,FALSE,6751,12,0,0,FALSE,0,6751,0
0,0,0,0,0,1,1,FALSE,6759,3,0,0,FALSE,0,6759,0
0,0,0,0,0,1,1,FALSE,6749,11,0,0,FALSE,0,6749,0
0,0,0,0,0,1,1,FALSE,6748,11,0,0,FALSE,0,6748,0
0,0,0,0,0,1,1,FALSE,8124,13,0,0,FALSE,0,8124,0
1.8,0.340098809,0.555555556,0,2,6,5,FALSE,7189,11.16666667,1,0,FALSE,0,7189,57753233
0,0,0,0,0,2,2,FALSE,7061,12,0,0,FALSE,0,7061,0
0,0,0,0,0,1,1,FALSE,6758,9,0,0,FALSE,0,6758,0
6.416345593,2.315610275,0.155851954,0.006410256,17,13,3,FALSE,6747,12.23076923,10,0,FALSE,0,6747,404905012
0,0,0,0,0,2,2,FALSE,6746,13,0,0,FALSE,0,6746,0
6.528079393,0.203692423,0.153184411,0,17,6,1,FALSE,6742,16.5,5,0,FALSE,0,6742,36999929
0,0,0,0,0,1,1,FALSE,6741,4,0,0,FALSE,0,6741,0
7.381903094,0.258736548,0.135466422,0,19,11,1,FALSE,6740,10.18181818,10,0,FALSE,0,6740,47883087
8.479976649,0.371821697,0.117924853,0,18,12,2,FALSE,6739,7.583333333,10,0,FALSE,0,6739,61944843
0,0,0,0,0,2,2,FALSE,6738,12,0,0,FALSE,0,6738,0
0,0,0,0,0,2,2,FALSE,6737,10.5,0,0,FALSE,0,6737,0
6.727495622,0.852772457,0.148643724,0,17,11,3,FALSE,6736,12.54545455,8,0,FALSE,0,6736,163598738
0,0,0,0,0,1,1,FALSE,8392,14,0,0,FALSE,0,8392,0
0,0,0,0,0,3,3,FALSE,8086,13,0,0,FALSE,0,8086,0
0,0,0,0,0,3,3,FALSE,7701,13.33333333,0,0,FALSE,0,7701,0
6.814477525,2.686003156,0.146746393,0,17,13,3,FALSE,6728,8.307692308,10,0,FALSE,0,6728,506655310
0,0,0,0,0,3,3,FALSE,6727,10.66666667,0,0,FALSE,0,6727,0
0,0,0,0,0,1,1,FALSE,6726,11,0,0,FALSE,0,6726,0
6.547227087,5.610957072,0.152736416,0.008333333,18,16,6,FALSE,6725,8.3125,10,0,FALSE,0,6725,975008488
6.193461763,3.066317484,0.161460592,0,17,14,4,FALSE,6724,11.92857143,10,0,FALSE,0,6724,538466186
0,0,0,0,0,1,1,FALSE,6723,13,0,0,FALSE,0,6723,0
0,0,0,0,0,2,2,FALSE,6732,13.5,0,0,FALSE,0,6732,0
1.9,0.035806459,0.526315789,0,2,4,3,FALSE,6731,15,1,0,FALSE,0,6731,5591822
6.191476941,0.615438869,0.161512351,0.009090909,17,11,2,FALSE,6730,48.09090909,9,0,FALSE,0,6730,131817594
0,0,0,0,0,1,1,FALSE,8152,15,0,0,FALSE,0,8152,0
7.226503211,0.368616254,0.138379514,0,19,6,2,FALSE,7769,12.5,4,0,FALSE,0,7769,66245051
1,0.184954904,1,0,1,9,4,FALSE,7237,9.333333333,5,0,FALSE,0,7237,34484424
0,0,0,0,0,3,3,FALSE,6973,18.33333333,0,0,FALSE,0,6973,0
0,0,0,0,0,2,2,FALSE,6722,13,0,0,FALSE,0,6722,0
0,0,0,0,0,2,2,FALSE,6721,13,0,0,FALSE,0,6721,0
6.591360187,0.918241451,0.151713754,0.007575758,18,12,2,FALSE,6720,56.16666667,10,0,FALSE,0,6720,191388238
0,0,0,0,0,1,1,FALSE,6717,13,0,0,FALSE,0,6717,0
6.897256276,1.611854172,0.144985188,0,16,13,3,FALSE,6716,9.846153846,10,0,FALSE,0,6716,288376796
0,0,0,0,0,2,2,FALSE,6715,7.5,0,0,FALSE,0,6715,0
1,0.001111377,1,0,1,2,1,FALSE,6714,8,1,0,FALSE,0,6714,188809
0,0,0,0,0,1,1,FALSE,6712,11,0,0,FALSE,0,6712,0
0,0,0,0,0,2,2,FALSE,6719,12,0,0,FALSE,0,6719,0
0,0,0,0,0,1,1,FALSE,6718,13,0,0,FALSE,0,6718,0
0,0,0,0,0,1,1,FALSE,6709,22,0,0,FALSE,0,6709,0
6.975831874,1.714078008,0.143352079,0,18,10,1,FALSE,6708,10.6,9,0,FALSE,0,6708,304973413
7.594862814,0.855282415,0.131667948,0,19,3,2,FALSE,6711,10,1,0,FALSE,0,6711,150649617
6.370694688,3.128501003,0.156968753,0,16,15,5,FALSE,6710,9.733333333,10,0,FALSE,0,6710,549065636
6.712784588,2.105364324,0.148969476,0,16,13,3,FALSE,6706,8.615384615,10,0,FALSE,0,6706,381520237
1,0.013878938,1,0,1,4,3,FALSE,6705,12,1,0,FALSE,0,6705,2364073
0,0,0,0.5,0,2,2,FALSE,6704,12.5,0,0,FALSE,0,6704,0
0,0,0,0,0,4,4,FALSE,6703,16.25,0,0,FALSE,0,6703,0
0,0,0,0,0,1,1,FALSE,6702,14,0,0,FALSE,0,6702,0
0,0,0,0,0,1,1,FALSE,6701,14,0,0,FALSE,0,6701,0
7.736135435,0.832334366,0.129263507,0,19,15,3,FALSE,6700,9.2,12,0,FALSE,0,6700,136512065
0,0,0,0,0,7,7,FALSE,6697,11,0,0,FALSE,0,6697,0
0,0,0,0,0,1,1,FALSE,6696,19,0,0,FALSE,0,6696,0
1,0.003808907,1,0,1,4,3,FALSE,6695,14,1,0,FALSE,0,6695,562835
6.596263865,2.249918645,0.15160097,0,17,12,2,FALSE,6693,8.916666667,10,0,FALSE,0,6693,397251771
6.929713952,1.705255084,0.144306101,0,17,13,3,FALSE,6692,8.153846154,10,0,FALSE,0,6692,321233566
6.7696439,2.926954953,0.147718257,0,17,10,1,FALSE,6691,8.2,9,0,FALSE,0,6691,594501856
6.655808523,3.328270111,0.150244707,0,17,11,1,FALSE,6694,11.09090909,10,0,FALSE,0,6694,656046459
0,0,0,0,0,5,5,FALSE,6690,12.2,0,0,FALSE,0,6690,0
6.252539405,0.462634307,0.159935018,0,17,12,2,FALSE,6689,11.08333333,10,0,FALSE,0,6689,82251794
0,0,0,0,0,1,1,FALSE,6688,12,0,0,FALSE,0,6688,0
0,0,0,0,0,3,3,FALSE,6687,15,0,0,FALSE,0,6687,0
0,0,0,0,0,1,1,FALSE,6686,12,0,0,FALSE,0,6686,0
0,0,0,0,0,2,2,FALSE,6682,14,0,0,FALSE,0,6682,0
0,0,0,0,0,2,2,FALSE,6681,13.5,0,0,FALSE,0,6681,0
0,0,0,0,0,1,1,FALSE,6680,17,0,0,FALSE,0,6680,0
6.587273789,0.714449762,0.15180787,0,17,11,2,FALSE,6675,9.818181818,9,0,FALSE,0,6675,136982813
6.778050204,0.628855421,0.147535054,0,15,11,1,FALSE,6673,7.818181818,10,0,FALSE,0,6673,123403720
5.791243433,8.399465749,0.172674489,0.002898551,14,46,6,FALSE,6672,11.63043478,40,0,FALSE,0,6672,1519469983
0,0,0,0,0,1,1,FALSE,6685,14,0,0,FALSE,0,6685,0
6.866082896,0.250625229,0.14564345,0,18,10,1,FALSE,6671,8.4,9,0,FALSE,0,6671,47091205
0,0,0,0,0,3,3,FALSE,6670,11.66666667,0,0,FALSE,0,6670,0
0,0,0,0,0,3,3,FALSE,6669,11.33333333,0,0,FALSE,0,6669,0
0,0,0,0,0,2,2,FALSE,6684,13,0,0,FALSE,0,6684,0
7.217046118,0.839244133,0.138560844,0,19,10,1,FALSE,6683,11.8,9,0,FALSE,0,6683,153878295
0,0,0,0,0,3,3,FALSE,6668,16,0,0,FALSE,0,6668,0
0,0,0,0,0,2,2,FALSE,6667,13,0,0,FALSE,0,6667,0
0,0,0,0,0,2,2,FALSE,6666,14,0,0,FALSE,0,6666,0
0,0,0,0,0,2,2,FALSE,6678,10.5,0,0,FALSE,0,6678,0
7.880093403,0.260260788,0.126902049,0,19,11,1,FALSE,6677,8.181818182,10,0,FALSE,0,6677,47010769
8.422767075,0.053595428,0.118725829,0,19,2,1,FALSE,6662,12.5,1,0,FALSE,0,6662,11098256
0,0,0,0,0,1,1,FALSE,6661,14,0,0,FALSE,0,6661,0
6.908347928,2.19255276,0.144752408,0,17,16,6,FALSE,6660,10.4375,10,0,FALSE,0,6660,378205105
1,0.040693894,1,0,1,3,2,FALSE,6659,9.666666667,1,0,FALSE,0,6659,6590413
6.622533567,1.582972823,0.150999612,0,17,12,2,FALSE,6663,9.583333333,10,0,FALSE,0,6663,284608547
6.796030356,1.122860601,0.147144722,0,19,13,3,FALSE,6654,9.615384615,10,0,FALSE,0,6654,201150511
6.509865733,3.218139216,0.153612999,0,15,15,5,FALSE,6653,11.46666667,10,0,FALSE,0,6653,555579852
7.192294221,1.091736159,0.139037694,0,18,14,4,FALSE,6652,9.928571429,10,0,FALSE,0,6652,203716910
0,0,0,0,0,3,3,FALSE,6648,12,0,0,FALSE,0,6648,0
6.410040864,4.627404323,0.156005246,0,17,16,6,FALSE,6645,9.5625,10,0,FALSE,0,6645,860890328
0,0,0,0,0,1,1,FALSE,6647,18,0,0,FALSE,0,6647,0
7.439929947,0.246220119,0.134409868,0.033333333,18,6,3,FALSE,6646,14.16666667,3,0,FALSE,0,6646,48289189
0,0,0,0,0,6,6,FALSE,6641,18,0,0,FALSE,0,6641,0
8.099824869,0.342645172,0.123459459,0,18,7,2,FALSE,6640,10.71428571,5,0,FALSE,0,6640,64169316
0,0,0,0,0,1,1,FALSE,6639,10,0,0,FALSE,0,6639,0
0,0,0,0,0,8,8,FALSE,6638,13.25,0,0,FALSE,0,6638,0
6.024751897,1.179312986,0.165981939,0.015151515,17,12,2,FALSE,6651,48.66666667,10,0,FALSE,0,6651,272378895
0,0,0,0,0,3,3,FALSE,6650,12,0,0,FALSE,0,6650,0
0,0,0,0,0,1,1,FALSE,6649,13,0,0,FALSE,0,6649,0
0,0,0,0,0,2,2,FALSE,6644,13,0,0,FALSE,0,6644,0
1,0.001522262,1,0,1,2,1,FALSE,6643,9,1,0,FALSE,0,6643,258942
6.932049037,1.266861828,0.144257491,0,16,11,1,FALSE,6642,8.090909091,10,0,FALSE,0,6642,230981037
0,0,0,0,0,1,1,FALSE,6635,16,0,0,FALSE,0,6635,0
0,0,0,0,0,1,1,FALSE,6634,16,0,0,FALSE,0,6634,0
0,0,0,0,0,1,1,FALSE,6633,16,0,0,FALSE,0,6633,0
0,0,0,0,0,1,1,FALSE,6632,16,0,0,FALSE,0,6632,0
0,0,0,0,0,1,1,FALSE,6631,16,0,0,FALSE,0,6631,0
0,0,0,0,0,1,1,FALSE,6630,16,0,0,FALSE,0,6630,0
6.323525978,2.197030967,0.158139621,0.006410256,15,13,3,FALSE,6628,13.84615385,10,0,FALSE,0,6628,420907335
6.401984822,3.182181106,0.156201557,0,15,11,1,FALSE,6636,8.272727273,10,0,FALSE,0,6636,557212079
1,0.018317337,1,0.05,1,5,3,FALSE,6622,10.4,2,0,FALSE,0,6622,3226496
6.474839463,0.467540022,0.154443984,0,16,11,1,FALSE,6621,10.45454545,10,0,FALSE,0,6621,82162070
0,0,0,0,0,6,6,FALSE,6620,10.66666667,0,0,FALSE,0,6620,0
0,0,0,0,0,3,3,FALSE,6619,11.33333333,0,0,FALSE,0,6619,0
0,0,0,0,0,3,3,FALSE,6627,12.66666667,0,0,FALSE,0,6627,0
7.070402802,2.203311476,0.141434658,0,17,13,3,FALSE,6625,6.538461538,10,0,FALSE,0,6625,376690053
7.481260946,0.034154805,0.133667307,0,18,2,1,FALSE,6616,12,1,0,FALSE,0,6616,6077555
1,0.001257906,1,0,1,3,2,FALSE,6615,14.66666667,1,0,FALSE,0,6615,162711
0,0,0,0,0,4,4,FALSE,6618,14.5,0,0,FALSE,0,6618,0
1,0.083578721,1,0,1,11,1,FALSE,6617,9.272727273,10,0,FALSE,0,6617,13130204
0,0,0,0,0,1,1,FALSE,6613,14,0,0,FALSE,0,6613,0
0,0,0,0,0,1,1,FALSE,6637,12,0,0,FALSE,0,6637,0
0,0,0,0,0,2,2,FALSE,6612,14.5,0,0,FALSE,0,6612,0
5.850904845,4.158603136,0.170913735,0.002521008,16,35,3,FALSE,6611,10.65714286,32,0,FALSE,0,6611,760814662
0,0,0,0,0,1,1,FALSE,6610,12,0,0,FALSE,0,6610,0
0,0,0,0,0,1,1,FALSE,6609,12,0,0,FALSE,0,6609,0
0,0,0,0,0,2,2,FALSE,6608,13.5,0,0,FALSE,0,6608,0
0,0,0,0,0,2,2,FALSE,6607,12.5,0,0,FALSE,0,6607,0
0,0,0,0,0,2,2,FALSE,6606,12,0,0,FALSE,0,6606,0
0,0,0,0,0,1,1,FALSE,6605,13,0,0,FALSE,0,6605,0
0,0,0,0,0,7,7,FALSE,6604,17,0,0,FALSE,0,6604,0
1,0.003501444,1,0,1,3,2,FALSE,6603,12.66666667,1,0,FALSE,0,6603,704185
0,0,0,0,0,1,1,FALSE,6602,14,0,0,FALSE,0,6602,0
6.380151781,1.241883624,0.156736083,0,17,12,2,FALSE,6601,9.25,10,0,FALSE,0,6601,222049569
6.988791594,1.344976491,0.143086253,0.006410256,17,13,4,FALSE,6629,12,9,0,FALSE,0,6629,227482194
6.139754816,1.194820189,0.162872953,0.006410256,17,13,3,FALSE,6598,15.15384615,10,0,FALSE,0,6598,208054941
6.945008757,0.739385628,0.143988299,0,17,12,2,FALSE,6597,9.666666667,10,0,FALSE,0,6597,130064664
0,0,0,0,0,2,2,FALSE,6596,15,0,0,FALSE,0,6596,0
0,0,0,0,0,1,1,FALSE,6595,14,0,0,FALSE,0,6595,0
0,0,0,0,0,1,1,FALSE,6594,14,0,0,FALSE,0,6594,0
0,0,0,0,0,2,2,FALSE,6593,12.5,0,0,FALSE,0,6593,0
0,0,0,0,0,1,1,FALSE,6591,14,0,0,FALSE,0,6591,0
0,0,0,0,0,7,7,FALSE,6590,18.42857143,0,0,FALSE,0,6590,0
7.322241681,1.721206237,0.136570199,0,18,12,2,FALSE,6589,7.916666667,10,0,FALSE,0,6589,320760598
0,0,0,0,0,2,2,FALSE,6588,13,0,0,FALSE,0,6588,0
6.922241681,0.793836252,0.144461873,0,18,10,1,FALSE,6586,8.6,9,0,FALSE,0,6586,153710526
0,0,0,0,0,1,1,FALSE,6585,15,0,0,FALSE,0,6585,0
6.469118506,1.209974254,0.154580566,0,17,12,2,FALSE,6584,10.5,10,0,FALSE,0,6584,224793126
0,0,0,0,0,1,1,FALSE,6583,15,0,0,FALSE,0,6583,0
6.924109749,0.946369787,0.144422899,0,16,11,1,FALSE,6582,8.818181818,10,0,FALSE,0,6582,184952928
1,0.010506229,1,0,1,3,2,FALSE,6581,10.33333333,1,0,FALSE,0,6581,1638234
